DateTime,Flow,Speed
2019-12-02 00:01:00,480.0,113.5
2019-12-02 00:07:00,240.0,102.0
2019-12-02 00:13:00,240.0,112.5
2019-12-02 00:19:00,240.0,113.0
2019-12-02 00:24:00,0.0,-1.0
2019-12-02 00:30:00,180.0,99.0
2019-12-02 00:36:00,120.0,91.0
2019-12-02 00:42:00,240.0,98.5
2019-12-02 00:47:00,240.0,115.0
2019-12-02 00:53:00,420.0,97.0
2019-12-02 00:59:00,120.0,106.0
2019-12-02 01:05:00,60.0,96.0
2019-12-02 01:11:00,60.0,101.0
2019-12-02 01:16:00,180.0,114.0
2019-12-02 01:22:00,180.0,96.0
2019-12-02 01:28:00,120.0,93.0
2019-12-02 01:34:00,180.0,94.0
2019-12-02 01:40:00,60.0,79.0
2019-12-02 01:45:00,480.0,135.0
2019-12-02 01:51:00,120.0,99.0
2019-12-02 01:57:00,120.0,100.5
2019-12-02 02:03:00,180.0,105.0
2019-12-02 02:09:00,0.0,-1.0
2019-12-02 02:14:00,120.0,84.0
2019-12-02 02:20:00,60.0,120.0
2019-12-02 02:26:00,180.0,111.5
2019-12-02 02:32:00,240.0,112.0
2019-12-02 02:37:00,0.0,-1.0
2019-12-02 02:43:00,120.0,89.0
2019-12-02 02:49:00,300.0,108.5
2019-12-02 02:55:00,0.0,-1.0
2019-12-02 03:01:00,0.0,-1.0
2019-12-02 03:06:00,120.0,86.0
2019-12-02 03:12:00,240.0,108.5
2019-12-02 03:18:00,180.0,95.0
2019-12-02 03:24:00,300.0,102.5
2019-12-02 03:30:00,300.0,106.0
2019-12-02 03:35:00,120.0,95.0
2019-12-02 03:41:00,60.0,102.0
2019-12-02 03:47:00,660.0,96.5
2019-12-02 03:53:00,420.0,107.5
2019-12-02 03:58:00,180.0,99.0
2019-12-02 04:04:00,420.0,94.0
2019-12-02 04:10:00,480.0,100.0
2019-12-02 04:16:00,480.0,97.5
2019-12-02 04:22:00,300.0,92.0
2019-12-02 04:27:00,540.0,109.0
2019-12-02 04:33:00,1020.0,113.66666666666669
2019-12-02 04:39:00,600.0,120.0
2019-12-02 04:45:00,1080.0,109.0
2019-12-02 04:51:00,1200.0,110.0
2019-12-02 04:56:00,1020.0,107.5
2019-12-02 05:02:00,1200.0,112.0
2019-12-02 05:08:00,1260.0,108.0
2019-12-02 05:14:00,1860.0,104.33333333333331
2019-12-02 05:19:00,2220.0,104.66666666666669
2019-12-02 05:25:00,3000.0,106.0
2019-12-02 05:31:00,2460.0,101.66666666666669
2019-12-02 05:37:00,3780.0,96.66666666666669
2019-12-02 05:43:00,2940.0,99.66666666666669
2019-12-02 05:48:00,3120.0,104.0
2019-12-02 05:54:00,3540.0,99.66666666666669
2019-12-02 06:00:00,4080.0,101.0
2019-12-02 06:06:00,4320.0,103.66666666666669
2019-12-02 06:12:00,4020.0,100.66666666666669
2019-12-02 06:17:00,4380.0,100.33333333333331
2019-12-02 06:23:00,5340.0,96.66666666666669
2019-12-02 06:29:00,5520.0,98.33333333333331
2019-12-02 06:35:00,6720.0,90.66666666666669
2019-12-02 06:41:00,4920.0,97.66666666666669
2019-12-02 06:46:00,5100.0,98.33333333333331
2019-12-02 06:52:00,5160.0,97.33333333333331
2019-12-02 06:58:00,5160.0,98.66666666666669
2019-12-02 07:04:00,3360.0,102.0
2019-12-02 07:10:00,4740.0,97.66666666666669
2019-12-02 07:15:00,3960.0,99.0
2019-12-02 07:21:00,4440.0,97.0
2019-12-02 07:27:00,4080.0,95.33333333333331
2019-12-02 07:33:00,4620.0,94.33333333333331
2019-12-02 07:38:00,5280.0,97.33333333333331
2019-12-02 07:44:00,5340.0,94.0
2019-12-02 07:50:00,4560.0,65.5
2019-12-02 07:56:00,3780.0,67.0
2019-12-02 08:02:00,4620.0,86.66666666666669
2019-12-02 08:07:00,5340.0,92.66666666666669
2019-12-02 08:13:00,4200.0,101.33333333333331
2019-12-02 08:19:00,4020.0,99.33333333333331
2019-12-02 08:25:00,4260.0,97.0
2019-12-02 08:31:00,2940.0,103.33333333333331
2019-12-02 08:36:00,3900.0,96.0
2019-12-02 08:42:00,3660.0,95.0
2019-12-02 08:48:00,3660.0,98.33333333333331
2019-12-02 08:54:00,3960.0,97.66666666666669
2019-12-02 09:00:00,3660.0,97.0
2019-12-02 09:05:00,4380.0,93.66666666666669
2019-12-02 09:11:00,3300.0,96.0
2019-12-02 09:17:00,3300.0,94.0
2019-12-02 09:23:00,4980.0,91.33333333333331
2019-12-02 09:29:00,3000.0,94.66666666666669
2019-12-02 09:34:00,2520.0,98.0
2019-12-02 09:40:00,3000.0,97.0
2019-12-02 09:46:00,3960.0,97.66666666666669
2019-12-02 09:52:00,2880.0,96.66666666666669
2019-12-02 09:57:00,3120.0,102.33333333333331
2019-12-02 10:03:00,2760.0,97.66666666666669
2019-12-02 10:09:00,2400.0,98.0
2019-12-02 10:15:00,3180.0,95.66666666666669
2019-12-02 10:21:00,2520.0,94.33333333333331
2019-12-02 10:26:00,2460.0,98.33333333333331
2019-12-02 10:32:00,2520.0,95.33333333333331
2019-12-02 10:38:00,2580.0,99.0
2019-12-02 10:44:00,3060.0,96.0
2019-12-02 10:50:00,3180.0,97.66666666666669
2019-12-02 10:55:00,2700.0,99.66666666666669
2019-12-02 11:01:00,3060.0,99.33333333333331
2019-12-02 11:07:00,3360.0,95.0
2019-12-02 11:13:00,1800.0,98.33333333333331
2019-12-02 11:19:00,4560.0,96.66666666666669
2019-12-02 11:24:00,3000.0,93.66666666666669
2019-12-02 11:30:00,3780.0,96.33333333333331
2019-12-02 11:36:00,3060.0,98.66666666666669
2019-12-02 11:42:00,4200.0,95.33333333333331
2019-12-02 11:48:00,3180.0,99.33333333333331
2019-12-02 11:53:00,3480.0,99.0
2019-12-02 11:59:00,4020.0,93.66666666666669
2019-12-02 12:05:00,3780.0,97.66666666666669
2019-12-02 12:11:00,3480.0,98.0
2019-12-02 12:17:00,2520.0,97.66666666666669
2019-12-02 12:22:00,4080.0,97.33333333333331
2019-12-02 12:28:00,3660.0,94.0
2019-12-02 12:34:00,3900.0,94.0
2019-12-02 12:40:00,4500.0,95.33333333333331
2019-12-02 12:46:00,4080.0,98.33333333333331
2019-12-02 12:51:00,3420.0,99.33333333333331
2019-12-02 12:57:00,3840.0,99.66666666666669
2019-12-02 13:03:00,3000.0,97.66666666666669
2019-12-02 13:09:00,4740.0,93.66666666666669
2019-12-02 13:13:00,3000.0,100.66666666666669
2019-12-02 13:20:00,3120.0,99.66666666666669
2019-12-02 13:26:00,3540.0,95.66666666666669
2019-12-02 13:32:00,4740.0,95.66666666666669
2019-12-02 13:38:00,4020.0,95.0
2019-12-02 13:43:00,3960.0,96.33333333333331
2019-12-02 13:49:00,5040.0,94.0
2019-12-02 13:55:00,4620.0,98.0
2019-12-02 14:01:00,4800.0,95.0
2019-12-02 14:06:00,5820.0,93.33333333333331
2019-12-02 14:12:00,4800.0,100.66666666666669
2019-12-02 14:18:00,7020.0,95.33333333333331
2019-12-02 14:24:00,5700.0,94.0
2019-12-02 14:30:00,5880.0,94.0
2019-12-02 14:35:00,5400.0,94.66666666666669
2019-12-02 14:41:00,5640.0,96.66666666666669
2019-12-02 14:47:00,6540.0,92.33333333333331
2019-12-02 14:53:00,5940.0,94.33333333333331
2019-12-02 14:59:00,5520.0,95.0
2019-12-02 15:04:00,6180.0,94.0
2019-12-02 15:10:00,5280.0,94.33333333333331
2019-12-02 15:16:00,1740.0,64.0
2019-12-02 15:22:00,1680.0,72.0
2019-12-02 15:28:00,4560.0,97.0
2019-12-02 15:33:00,3780.0,100.33333333333331
2019-12-02 15:39:00,4080.0,69.5
2019-12-02 15:45:00,2460.0,55.0
2019-12-02 15:51:00,4740.0,96.0
2019-12-02 15:57:00,4380.0,98.0
2019-12-02 16:02:00,5340.0,94.0
2019-12-02 16:08:00,1800.0,75.0
2019-12-02 16:14:00,2040.0,76.0
2019-12-02 16:20:00,2880.0,82.0
2019-12-02 16:25:00,5220.0,87.0
2019-12-02 16:31:00,4500.0,92.66666666666669
2019-12-02 16:37:00,5640.0,92.33333333333331
2019-12-02 16:43:00,3420.0,79.5
2019-12-02 16:49:00,1860.0,70.0
2019-12-02 16:54:00,1800.0,62.5
2019-12-02 17:00:00,4440.0,92.0
2019-12-02 17:06:00,5100.0,96.66666666666669
2019-12-02 17:12:00,4860.0,99.0
2019-12-02 17:18:00,3900.0,100.66666666666669
2019-12-02 17:23:00,3120.0,106.33333333333331
2019-12-02 17:29:00,3480.0,106.33333333333331
2019-12-02 17:35:00,4020.0,98.33333333333331
2019-12-02 17:41:00,4620.0,99.0
2019-12-02 17:47:00,5640.0,98.0
2019-12-02 17:52:00,3960.0,100.66666666666669
2019-12-02 17:58:00,3660.0,100.66666666666669
2019-12-02 18:04:00,3840.0,97.33333333333331
2019-12-02 18:10:00,4080.0,103.66666666666669
2019-12-02 18:15:00,3360.0,104.66666666666669
2019-12-02 18:21:00,2220.0,111.66666666666669
2019-12-02 18:27:00,2160.0,109.33333333333331
2019-12-02 18:33:00,2100.0,108.33333333333331
2019-12-02 18:39:00,2100.0,104.0
2019-12-02 18:44:00,2580.0,104.0
2019-12-02 18:50:00,2040.0,102.66666666666669
2019-12-02 18:56:00,2160.0,109.33333333333331
2019-12-02 19:02:00,1320.0,100.5
2019-12-02 19:07:00,1740.0,107.5
2019-12-02 19:13:00,1680.0,109.66666666666669
2019-12-02 19:19:00,1200.0,101.5
2019-12-02 19:25:00,1320.0,105.66666666666669
2019-12-02 19:31:00,1320.0,101.0
2019-12-02 19:36:00,1260.0,112.33333333333331
2019-12-02 19:42:00,1440.0,109.33333333333331
2019-12-02 19:48:00,1920.0,111.0
2019-12-02 19:54:00,1440.0,109.5
2019-12-02 20:00:00,1320.0,109.33333333333331
2019-12-02 20:05:00,1500.0,109.0
