DateTime,Flow,Speed
2019-11-30 00:06:00,480.0,106.5
2019-11-30 00:12:00,780.0,104.5
2019-11-30 00:17:00,420.0,102.5
2019-11-30 00:23:00,420.0,103.0
2019-11-30 00:29:00,240.0,121.0
2019-11-30 00:35:00,420.0,114.0
2019-11-30 00:40:00,780.0,112.33333333333331
2019-11-30 00:46:00,300.0,99.0
2019-11-30 00:52:00,600.0,97.0
2019-11-30 00:58:00,240.0,101.0
2019-11-30 01:04:00,180.0,117.0
2019-11-30 01:09:00,300.0,105.0
2019-11-30 01:15:00,600.0,103.33333333333331
2019-11-30 01:21:00,240.0,102.0
2019-11-30 01:27:00,120.0,100.0
2019-11-30 01:33:00,60.0,82.0
2019-11-30 01:38:00,180.0,94.0
2019-11-30 01:44:00,240.0,108.0
2019-11-30 01:50:00,300.0,101.0
2019-11-30 01:56:00,300.0,93.0
2019-11-30 02:02:00,240.0,108.0
2019-11-30 02:07:00,240.0,97.0
2019-11-30 02:13:00,360.0,114.5
2019-11-30 02:19:00,240.0,95.0
2019-11-30 02:25:00,0.0,-1.0
2019-11-30 02:31:00,240.0,94.0
2019-11-30 02:36:00,120.0,105.0
2019-11-30 02:42:00,300.0,105.5
2019-11-30 02:48:00,180.0,97.0
2019-11-30 02:54:00,180.0,95.0
2019-11-30 02:59:00,300.0,125.5
2019-11-30 03:05:00,240.0,100.0
2019-11-30 03:11:00,240.0,114.5
2019-11-30 03:17:00,420.0,104.0
2019-11-30 03:23:00,420.0,123.0
2019-11-30 03:28:00,120.0,112.0
2019-11-30 03:34:00,180.0,87.0
2019-11-30 03:40:00,360.0,111.0
2019-11-30 03:46:00,120.0,86.0
2019-11-30 03:52:00,240.0,91.0
2019-11-30 03:57:00,480.0,144.5
2019-11-30 04:03:00,300.0,93.5
2019-11-30 04:09:00,480.0,98.0
2019-11-30 04:15:00,480.0,109.0
2019-11-30 04:21:00,360.0,105.0
2019-11-30 04:26:00,720.0,106.0
2019-11-30 04:32:00,240.0,99.0
2019-11-30 04:38:00,300.0,98.5
2019-11-30 04:44:00,300.0,104.5
2019-11-30 04:49:00,300.0,105.0
2019-11-30 04:55:00,420.0,94.0
2019-11-30 05:01:00,840.0,113.0
2019-11-30 05:07:00,600.0,100.5
2019-11-30 05:13:00,480.0,97.5
2019-11-30 05:18:00,540.0,99.0
2019-11-30 05:24:00,780.0,95.5
2019-11-30 05:30:00,1320.0,99.0
2019-11-30 05:36:00,600.0,102.0
2019-11-30 05:41:00,660.0,96.0
2019-11-30 05:47:00,540.0,98.5
2019-11-30 05:53:00,660.0,100.0
2019-11-30 05:59:00,900.0,104.0
2019-11-30 06:05:00,1020.0,98.0
2019-11-30 06:10:00,1020.0,101.66666666666669
2019-11-30 06:16:00,540.0,96.0
2019-11-30 06:22:00,1140.0,100.0
2019-11-30 06:28:00,660.0,110.0
2019-11-30 06:33:00,1080.0,106.33333333333331
2019-11-30 06:39:00,720.0,105.5
2019-11-30 06:45:00,1620.0,108.66666666666669
2019-11-30 06:51:00,1200.0,104.66666666666669
2019-11-30 06:56:00,2040.0,106.33333333333331
2019-11-30 07:02:00,1200.0,103.0
2019-11-30 07:08:00,1680.0,104.0
2019-11-30 07:14:00,1620.0,100.5
2019-11-30 07:20:00,2040.0,100.33333333333331
2019-11-30 07:25:00,1500.0,97.5
2019-11-30 07:31:00,1800.0,102.33333333333331
2019-11-30 07:37:00,2160.0,101.33333333333331
2019-11-30 07:43:00,2520.0,101.33333333333331
2019-11-30 07:49:00,2460.0,99.33333333333331
2019-11-30 07:54:00,1680.0,97.0
2019-11-30 08:00:00,2280.0,100.0
2019-11-30 08:06:00,2700.0,101.66666666666669
2019-11-30 08:12:00,2760.0,103.33333333333331
2019-11-30 08:18:00,2760.0,96.33333333333331
2019-11-30 08:23:00,3000.0,97.0
2019-11-30 08:29:00,2820.0,104.66666666666669
2019-11-30 08:35:00,4680.0,96.66666666666669
2019-11-30 08:41:00,4020.0,99.66666666666669
2019-11-30 08:46:00,3780.0,100.33333333333331
2019-11-30 08:52:00,4200.0,96.33333333333331
2019-11-30 08:58:00,3420.0,100.0
2019-11-30 09:04:00,4380.0,99.0
2019-11-30 09:09:00,3960.0,93.33333333333331
2019-11-30 09:15:00,4260.0,99.33333333333331
2019-11-30 09:21:00,3120.0,99.0
2019-11-30 09:27:00,3360.0,97.66666666666669
2019-11-30 09:33:00,4620.0,97.66666666666669
2019-11-30 09:38:00,3960.0,96.66666666666669
2019-11-30 09:44:00,2940.0,101.33333333333331
2019-11-30 09:50:00,3960.0,97.33333333333331
2019-11-30 09:56:00,4260.0,94.33333333333331
2019-11-30 10:01:00,3060.0,99.33333333333331
2019-11-30 10:07:00,3900.0,98.66666666666669
2019-11-30 10:13:00,3780.0,93.66666666666669
2019-11-30 10:19:00,3900.0,99.0
2019-11-30 10:25:00,4320.0,99.66666666666669
2019-11-30 10:30:00,3780.0,98.33333333333331
2019-11-30 10:36:00,3120.0,101.0
2019-11-30 10:42:00,3960.0,101.0
2019-11-30 10:48:00,4560.0,101.33333333333331
2019-11-30 10:53:00,4020.0,99.66666666666669
2019-11-30 10:59:00,4080.0,95.66666666666669
2019-11-30 11:05:00,4500.0,97.0
2019-11-30 11:11:00,3240.0,99.66666666666669
2019-11-30 11:17:00,2880.0,99.33333333333331
2019-11-30 11:22:00,3240.0,100.66666666666669
2019-11-30 11:28:00,4080.0,98.0
2019-11-30 11:34:00,3540.0,101.0
2019-11-30 11:40:00,4680.0,100.33333333333331
2019-11-30 11:45:00,3840.0,102.0
2019-11-30 11:51:00,3360.0,98.33333333333331
2019-11-30 11:57:00,4440.0,96.0
2019-11-30 12:03:00,4380.0,91.33333333333331
2019-11-30 12:09:00,4020.0,99.0
2019-11-30 12:14:00,3480.0,103.0
2019-11-30 12:20:00,3600.0,101.66666666666669
2019-11-30 12:26:00,2940.0,101.66666666666669
2019-11-30 12:32:00,3000.0,107.33333333333331
2019-11-30 12:37:00,3600.0,98.33333333333331
2019-11-30 12:43:00,4440.0,98.0
2019-11-30 12:49:00,4320.0,99.33333333333331
2019-11-30 12:55:00,3360.0,101.33333333333331
2019-11-30 13:01:00,3660.0,100.66666666666669
2019-11-30 13:06:00,3960.0,101.33333333333331
2019-11-30 13:12:00,3540.0,103.0
2019-11-30 13:18:00,4200.0,99.0
2019-11-30 13:24:00,3240.0,103.0
2019-11-30 13:29:00,3120.0,101.0
2019-11-30 13:35:00,2940.0,104.0
2019-11-30 13:41:00,3240.0,105.0
2019-11-30 13:47:00,3120.0,104.0
2019-11-30 13:53:00,4380.0,96.33333333333331
2019-11-30 13:58:00,3060.0,99.33333333333331
2019-11-30 14:04:00,4080.0,100.66666666666669
2019-11-30 14:10:00,3480.0,98.66666666666669
2019-11-30 14:16:00,4320.0,101.0
2019-11-30 14:21:00,3120.0,99.33333333333331
2019-11-30 14:27:00,3720.0,100.0
2019-11-30 14:33:00,3180.0,101.0
2019-11-30 14:39:00,4140.0,101.66666666666669
2019-11-30 14:45:00,3480.0,101.66666666666669
2019-11-30 14:50:00,3660.0,98.0
2019-11-30 14:56:00,3480.0,100.33333333333331
2019-11-30 15:02:00,3720.0,101.66666666666669
2019-11-30 15:08:00,2640.0,103.0
2019-11-30 15:14:00,2880.0,102.66666666666669
2019-11-30 15:19:00,3720.0,101.33333333333331
2019-11-30 15:25:00,4740.0,96.33333333333331
2019-11-30 15:31:00,3480.0,99.66666666666669
2019-11-30 15:37:00,3420.0,100.0
2019-11-30 15:42:00,2640.0,103.33333333333331
2019-11-30 15:48:00,2940.0,104.0
2019-11-30 15:54:00,3840.0,98.66666666666669
