DateTime,Flow,Speed
2019-12-04 11:38:00,4080.0,93.66666666666669
2019-12-04 11:44:00,3540.0,98.0
2019-12-04 11:49:00,3840.0,94.0
2019-12-04 11:55:00,3720.0,96.33333333333331
2019-12-04 12:01:00,4080.0,95.33333333333331
2019-12-04 12:07:00,4560.0,92.33333333333331
2019-12-04 12:13:00,4440.0,93.0
2019-12-04 12:18:00,3120.0,99.0
2019-12-04 12:24:00,3240.0,99.66666666666669
2019-12-04 12:30:00,3540.0,98.0
2019-12-04 12:36:00,2820.0,99.0
2019-12-04 12:41:00,4740.0,93.33333333333331
2019-12-04 12:47:00,4140.0,93.0
2019-12-04 12:53:00,3300.0,98.0
2019-12-04 12:59:00,4920.0,92.66666666666669
2019-12-04 13:05:00,3060.0,99.0
2019-12-04 13:10:00,4020.0,96.66666666666669
2019-12-04 13:16:00,3960.0,96.0
2019-12-04 13:22:00,4680.0,97.0
2019-12-04 13:28:00,4020.0,97.66666666666669
2019-12-04 13:34:00,5040.0,91.66666666666669
2019-12-04 13:39:00,4440.0,97.66666666666669
2019-12-04 13:45:00,4740.0,92.66666666666669
2019-12-04 13:51:00,4380.0,95.33333333333331
2019-12-04 13:57:00,5280.0,91.66666666666669
2019-12-04 14:03:00,5580.0,97.0
2019-12-04 14:08:00,6300.0,91.66666666666669
2019-12-04 14:14:00,1500.0,38.0
2019-12-04 14:20:00,5400.0,90.0
2019-12-04 14:26:00,4680.0,96.0
2019-12-04 14:32:00,3540.0,94.0
2019-12-04 14:37:00,4860.0,95.33333333333331
2019-12-04 14:43:00,5400.0,79.66666666666667
2019-12-04 14:49:00,5340.0,91.0
2019-12-04 14:55:00,4920.0,98.33333333333331
2019-12-04 15:00:00,4620.0,73.5
2019-12-04 15:06:00,2700.0,74.0
2019-12-04 15:12:00,5340.0,88.0
2019-12-04 15:18:00,4500.0,95.33333333333331
2019-12-04 15:24:00,5400.0,92.33333333333331
2019-12-04 15:29:00,2040.0,66.0
2019-12-04 15:35:00,2040.0,67.0
2019-12-04 15:41:00,1920.0,63.0
2019-12-04 15:47:00,5340.0,78.33333333333333
2019-12-04 15:53:00,4680.0,95.66666666666669
2019-12-04 15:58:00,2040.0,64.0
2019-12-04 16:04:00,1980.0,68.0
2019-12-04 16:10:00,1860.0,70.0
2019-12-04 16:16:00,1920.0,52.0
2019-12-04 16:22:00,1920.0,74.0
2019-12-04 16:27:00,2220.0,68.0
2019-12-04 16:33:00,5040.0,93.66666666666669
2019-12-04 16:39:00,4800.0,80.0
2019-12-04 16:45:00,1800.0,65.0
2019-12-04 16:50:00,2040.0,64.0
2019-12-04 16:56:00,2040.0,67.0
2019-12-04 17:02:00,1860.0,70.0
2019-12-04 17:08:00,2040.0,67.0
2019-12-04 17:14:00,4140.0,87.0
2019-12-04 17:19:00,4740.0,91.0
2019-12-04 17:25:00,5640.0,92.66666666666669
2019-12-04 17:31:00,3960.0,98.0
2019-12-04 17:37:00,4020.0,99.33333333333331
2019-12-04 17:43:00,4800.0,95.66666666666669
2019-12-04 17:48:00,5520.0,96.33333333333331
2019-12-04 17:54:00,2760.0,103.33333333333331
2019-12-04 18:00:00,3240.0,102.0
2019-12-04 18:06:00,2460.0,106.33333333333331
2019-12-04 18:12:00,3780.0,105.66666666666669
